# taxon distribution range models
# data save on : 2023-09-25T17:03:33-03:00
taxon	type	age	equator	pixel	density
Cardiospermum halicacabum	points	0	360	12338	1.000000
Cardiospermum halicacabum	points	0	360	12339	1.000000
Cardiospermum halicacabum	points	0	360	12340	1.000000
Cardiospermum halicacabum	points	0	360	12341	1.000000
Cardiospermum halicacabum	points	0	360	12342	1.000000
Cardiospermum halicacabum	points	0	360	12343	1.000000
Cardiospermum halicacabum	points	0	360	12344	1.000000
Cardiospermum halicacabum	points	0	360	12345	1.000000
Cardiospermum halicacabum	points	0	360	12348	1.000000
Cardiospermum halicacabum	points	0	360	12350	1.000000
Cardiospermum halicacabum	points	0	360	12351	1.000000
Cardiospermum halicacabum	points	0	360	12469	1.000000
Cardiospermum halicacabum	points	0	360	12474	1.000000
Cardiospermum halicacabum	points	0	360	12476	1.000000
Cardiospermum halicacabum	points	0	360	12477	1.000000
Cardiospermum halicacabum	points	0	360	12479	1.000000
Cardiospermum halicacabum	points	0	360	12480	1.000000
Cardiospermum halicacabum	points	0	360	12494	1.000000
Cardiospermum halicacabum	points	0	360	12495	1.000000
Cardiospermum halicacabum	points	0	360	12623	1.000000
Cardiospermum halicacabum	points	0	360	12634	1.000000
Cardiospermum halicacabum	points	0	360	12638	1.000000
Cardiospermum halicacabum	points	0	360	12651	1.000000
Cardiospermum halicacabum	points	0	360	12662	1.000000
Cardiospermum halicacabum	points	0	360	12663	1.000000
Cardiospermum halicacabum	points	0	360	12664	1.000000
Cardiospermum halicacabum	points	0	360	12665	1.000000
Cardiospermum halicacabum	points	0	360	12666	1.000000
Cardiospermum halicacabum	points	0	360	12668	1.000000
Cardiospermum halicacabum	points	0	360	12669	1.000000
Cardiospermum halicacabum	points	0	360	12670	1.000000
Cardiospermum halicacabum	points	0	360	12672	1.000000
Cardiospermum halicacabum	points	0	360	12673	1.000000
Cardiospermum halicacabum	points	0	360	12674	1.000000
Cardiospermum halicacabum	points	0	360	12675	1.000000
Cardiospermum halicacabum	points	0	360	12680	1.000000
Cardiospermum halicacabum	points	0	360	12681	1.000000
Cardiospermum halicacabum	points	0	360	12682	1.000000
Cardiospermum halicacabum	points	0	360	12806	1.000000
Cardiospermum halicacabum	points	0	360	12808	1.000000
Cardiospermum halicacabum	points	0	360	12809	1.000000
Cardiospermum halicacabum	points	0	360	12810	1.000000
Cardiospermum halicacabum	points	0	360	12811	1.000000
Cardiospermum halicacabum	points	0	360	12821	1.000000
Cardiospermum halicacabum	points	0	360	12828	1.000000
Cardiospermum halicacabum	points	0	360	12970	1.000000
Cardiospermum halicacabum	points	0	360	12971	1.000000
Cardiospermum halicacabum	points	0	360	12972	1.000000
Cardiospermum halicacabum	points	0	360	12996	1.000000
Cardiospermum halicacabum	points	0	360	12997	1.000000
Cardiospermum halicacabum	points	0	360	13002	1.000000
Cardiospermum halicacabum	points	0	360	13003	1.000000
Cardiospermum halicacabum	points	0	360	13004	1.000000
Cardiospermum halicacabum	points	0	360	13006	1.000000
Cardiospermum halicacabum	points	0	360	13007	1.000000
Cardiospermum halicacabum	points	0	360	13015	1.000000
Cardiospermum halicacabum	points	0	360	13016	1.000000
Cardiospermum halicacabum	points	0	360	13138	1.000000
Cardiospermum halicacabum	points	0	360	13139	1.000000
Cardiospermum halicacabum	points	0	360	13140	1.000000
Cardiospermum halicacabum	points	0	360	13141	1.000000
Cardiospermum halicacabum	points	0	360	13142	1.000000
Cardiospermum halicacabum	points	0	360	13143	1.000000
Cardiospermum halicacabum	points	0	360	13144	1.000000
Cardiospermum halicacabum	points	0	360	13145	1.000000
Cardiospermum halicacabum	points	0	360	13153	1.000000
Cardiospermum halicacabum	points	0	360	13154	1.000000
Cardiospermum halicacabum	points	0	360	13155	1.000000
Cardiospermum halicacabum	points	0	360	13156	1.000000
Cardiospermum halicacabum	points	0	360	13275	1.000000
Cardiospermum halicacabum	points	0	360	13303	1.000000
Cardiospermum halicacabum	points	0	360	13305	1.000000
Cardiospermum halicacabum	points	0	360	13306	1.000000
Cardiospermum halicacabum	points	0	360	13332	1.000000
Cardiospermum halicacabum	points	0	360	13476	1.000000
Cardiospermum halicacabum	points	0	360	13477	1.000000
Cardiospermum halicacabum	points	0	360	13478	1.000000
Cardiospermum halicacabum	points	0	360	13479	1.000000
Cardiospermum halicacabum	points	0	360	13480	1.000000
Cardiospermum halicacabum	points	0	360	13481	1.000000
Cardiospermum halicacabum	points	0	360	13482	1.000000
Cardiospermum halicacabum	points	0	360	13484	1.000000
Cardiospermum halicacabum	points	0	360	13485	1.000000
Cardiospermum halicacabum	points	0	360	13490	1.000000
Cardiospermum halicacabum	points	0	360	13491	1.000000
Cardiospermum halicacabum	points	0	360	13492	1.000000
Cardiospermum halicacabum	points	0	360	13493	1.000000
Cardiospermum halicacabum	points	0	360	13504	1.000000
Cardiospermum halicacabum	points	0	360	13508	1.000000
Cardiospermum halicacabum	points	0	360	13509	1.000000
Cardiospermum halicacabum	points	0	360	13671	1.000000
Cardiospermum halicacabum	points	0	360	13674	1.000000
Cardiospermum halicacabum	points	0	360	13675	1.000000
Cardiospermum halicacabum	points	0	360	13678	1.000000
Cardiospermum halicacabum	points	0	360	13679	1.000000
Cardiospermum halicacabum	points	0	360	13689	1.000000
Cardiospermum halicacabum	points	0	360	13809	1.000000
Cardiospermum halicacabum	points	0	360	13810	1.000000
Cardiospermum halicacabum	points	0	360	13814	1.000000
Cardiospermum halicacabum	points	0	360	13815	1.000000
Cardiospermum halicacabum	points	0	360	13816	1.000000
Cardiospermum halicacabum	points	0	360	13817	1.000000
Cardiospermum halicacabum	points	0	360	13818	1.000000
Cardiospermum halicacabum	points	0	360	13819	1.000000
Cardiospermum halicacabum	points	0	360	13820	1.000000
Cardiospermum halicacabum	points	0	360	13821	1.000000
Cardiospermum halicacabum	points	0	360	13822	1.000000
Cardiospermum halicacabum	points	0	360	13823	1.000000
Cardiospermum halicacabum	points	0	360	13824	1.000000
Cardiospermum halicacabum	points	0	360	13826	1.000000
Cardiospermum halicacabum	points	0	360	13828	1.000000
Cardiospermum halicacabum	points	0	360	13829	1.000000
Cardiospermum halicacabum	points	0	360	13846	1.000000
Cardiospermum halicacabum	points	0	360	13848	1.000000
Cardiospermum halicacabum	points	0	360	14007	1.000000
Cardiospermum halicacabum	points	0	360	14016	1.000000
Cardiospermum halicacabum	points	0	360	14017	1.000000
Cardiospermum halicacabum	points	0	360	14028	1.000000
Cardiospermum halicacabum	points	0	360	14158	1.000000
Cardiospermum halicacabum	points	0	360	14159	1.000000
Cardiospermum halicacabum	points	0	360	14160	1.000000
Cardiospermum halicacabum	points	0	360	14161	1.000000
Cardiospermum halicacabum	points	0	360	14162	1.000000
Cardiospermum halicacabum	points	0	360	14163	1.000000
Cardiospermum halicacabum	points	0	360	14165	1.000000
Cardiospermum halicacabum	points	0	360	14166	1.000000
Cardiospermum halicacabum	points	0	360	14167	1.000000
Cardiospermum halicacabum	points	0	360	14168	1.000000
Cardiospermum halicacabum	points	0	360	14170	1.000000
Cardiospermum halicacabum	points	0	360	14187	1.000000
Cardiospermum halicacabum	points	0	360	14188	1.000000
Cardiospermum halicacabum	points	0	360	14189	1.000000
Cardiospermum halicacabum	points	0	360	14191	1.000000
Cardiospermum halicacabum	points	0	360	14192	1.000000
Cardiospermum halicacabum	points	0	360	14193	1.000000
Cardiospermum halicacabum	points	0	360	14329	1.000000
Cardiospermum halicacabum	points	0	360	14353	1.000000
Cardiospermum halicacabum	points	0	360	14359	1.000000
Cardiospermum halicacabum	points	0	360	14501	1.000000
Cardiospermum halicacabum	points	0	360	14502	1.000000
Cardiospermum halicacabum	points	0	360	14503	1.000000
Cardiospermum halicacabum	points	0	360	14504	1.000000
Cardiospermum halicacabum	points	0	360	14505	1.000000
Cardiospermum halicacabum	points	0	360	14506	1.000000
Cardiospermum halicacabum	points	0	360	14507	1.000000
Cardiospermum halicacabum	points	0	360	14508	1.000000
Cardiospermum halicacabum	points	0	360	14510	1.000000
Cardiospermum halicacabum	points	0	360	14511	1.000000
Cardiospermum halicacabum	points	0	360	14574	1.000000
Cardiospermum halicacabum	points	0	360	14700	1.000000
Cardiospermum halicacabum	points	0	360	14849	1.000000
Cardiospermum halicacabum	points	0	360	14850	1.000000
Cardiospermum halicacabum	points	0	360	14851	1.000000
Cardiospermum halicacabum	points	0	360	14852	1.000000
Cardiospermum halicacabum	points	0	360	14855	1.000000
Cardiospermum halicacabum	points	0	360	14856	1.000000
Cardiospermum halicacabum	points	0	360	14860	1.000000
Cardiospermum halicacabum	points	0	360	15019	1.000000
Cardiospermum halicacabum	points	0	360	15046	1.000000
Cardiospermum halicacabum	points	0	360	15047	1.000000
Cardiospermum halicacabum	points	0	360	15200	1.000000
Cardiospermum halicacabum	points	0	360	15202	1.000000
Cardiospermum halicacabum	points	0	360	15203	1.000000
Cardiospermum halicacabum	points	0	360	15205	1.000000
Cardiospermum halicacabum	points	0	360	15273	1.000000
Cardiospermum halicacabum	points	0	360	15289	1.000000
Cardiospermum halicacabum	points	0	360	15390	1.000000
Cardiospermum halicacabum	points	0	360	15392	1.000000
Cardiospermum halicacabum	points	0	360	15406	1.000000
Cardiospermum halicacabum	points	0	360	15407	1.000000
Cardiospermum halicacabum	points	0	360	15551	1.000000
Cardiospermum halicacabum	points	0	360	15552	1.000000
Cardiospermum halicacabum	points	0	360	15622	1.000000
Cardiospermum halicacabum	points	0	360	15623	1.000000
Cardiospermum halicacabum	points	0	360	15636	1.000000
Cardiospermum halicacabum	points	0	360	15673	1.000000
Cardiospermum halicacabum	points	0	360	15736	1.000000
Cardiospermum halicacabum	points	0	360	15757	1.000000
Cardiospermum halicacabum	points	0	360	15904	1.000000
Cardiospermum halicacabum	points	0	360	15975	1.000000
Cardiospermum halicacabum	points	0	360	16079	1.000000
Cardiospermum halicacabum	points	0	360	16086	1.000000
Cardiospermum halicacabum	points	0	360	16089	1.000000
Cardiospermum halicacabum	points	0	360	16091	1.000000
Cardiospermum halicacabum	points	0	360	16093	1.000000
Cardiospermum halicacabum	points	0	360	16106	1.000000
Cardiospermum halicacabum	points	0	360	16107	1.000000
Cardiospermum halicacabum	points	0	360	16256	1.000000
Cardiospermum halicacabum	points	0	360	16273	1.000000
Cardiospermum halicacabum	points	0	360	16336	1.000000
Cardiospermum halicacabum	points	0	360	16337	1.000000
Cardiospermum halicacabum	points	0	360	16340	1.000000
Cardiospermum halicacabum	points	0	360	16346	1.000000
Cardiospermum halicacabum	points	0	360	16377	1.000000
Cardiospermum halicacabum	points	0	360	16417	1.000000
Cardiospermum halicacabum	points	0	360	16418	1.000000
Cardiospermum halicacabum	points	0	360	16431	1.000000
Cardiospermum halicacabum	points	0	360	16437	1.000000
Cardiospermum halicacabum	points	0	360	16438	1.000000
Cardiospermum halicacabum	points	0	360	16447	1.000000
Cardiospermum halicacabum	points	0	360	16459	1.000000
Cardiospermum halicacabum	points	0	360	16608	1.000000
Cardiospermum halicacabum	points	0	360	16609	1.000000
Cardiospermum halicacabum	points	0	360	16619	1.000000
Cardiospermum halicacabum	points	0	360	16629	1.000000
Cardiospermum halicacabum	points	0	360	16686	1.000000
Cardiospermum halicacabum	points	0	360	16693	1.000000
Cardiospermum halicacabum	points	0	360	16703	1.000000
Cardiospermum halicacabum	points	0	360	16706	1.000000
Cardiospermum halicacabum	points	0	360	16707	1.000000
Cardiospermum halicacabum	points	0	360	16769	1.000000
Cardiospermum halicacabum	points	0	360	16770	1.000000
Cardiospermum halicacabum	points	0	360	16809	1.000000
Cardiospermum halicacabum	points	0	360	16962	1.000000
Cardiospermum halicacabum	points	0	360	16963	1.000000
Cardiospermum halicacabum	points	0	360	16964	1.000000
Cardiospermum halicacabum	points	0	360	16982	1.000000
Cardiospermum halicacabum	points	0	360	16983	1.000000
Cardiospermum halicacabum	points	0	360	17041	1.000000
Cardiospermum halicacabum	points	0	360	17042	1.000000
Cardiospermum halicacabum	points	0	360	17043	1.000000
Cardiospermum halicacabum	points	0	360	17048	1.000000
Cardiospermum halicacabum	points	0	360	17058	1.000000
Cardiospermum halicacabum	points	0	360	17083	1.000000
Cardiospermum halicacabum	points	0	360	17123	1.000000
Cardiospermum halicacabum	points	0	360	17169	1.000000
Cardiospermum halicacabum	points	0	360	17326	1.000000
Cardiospermum halicacabum	points	0	360	17328	1.000000
Cardiospermum halicacabum	points	0	360	17340	1.000000
Cardiospermum halicacabum	points	0	360	17389	1.000000
Cardiospermum halicacabum	points	0	360	17403	1.000000
Cardiospermum halicacabum	points	0	360	17405	1.000000
Cardiospermum halicacabum	points	0	360	17407	1.000000
Cardiospermum halicacabum	points	0	360	17411	1.000000
Cardiospermum halicacabum	points	0	360	17413	1.000000
Cardiospermum halicacabum	points	0	360	17415	1.000000
Cardiospermum halicacabum	points	0	360	17443	1.000000
Cardiospermum halicacabum	points	0	360	17523	1.000000
Cardiospermum halicacabum	points	0	360	17526	1.000000
Cardiospermum halicacabum	points	0	360	17682	1.000000
Cardiospermum halicacabum	points	0	360	17685	1.000000
Cardiospermum halicacabum	points	0	360	17696	1.000000
Cardiospermum halicacabum	points	0	360	17760	1.000000
Cardiospermum halicacabum	points	0	360	17761	1.000000
Cardiospermum halicacabum	points	0	360	17762	1.000000
Cardiospermum halicacabum	points	0	360	17766	1.000000
Cardiospermum halicacabum	points	0	360	17792	1.000000
Cardiospermum halicacabum	points	0	360	17794	1.000000
Cardiospermum halicacabum	points	0	360	18041	1.000000
Cardiospermum halicacabum	points	0	360	18049	1.000000
Cardiospermum halicacabum	points	0	360	18056	1.000000
Cardiospermum halicacabum	points	0	360	18109	1.000000
Cardiospermum halicacabum	points	0	360	18115	1.000000
Cardiospermum halicacabum	points	0	360	18116	1.000000
Cardiospermum halicacabum	points	0	360	18117	1.000000
Cardiospermum halicacabum	points	0	360	18118	1.000000
Cardiospermum halicacabum	points	0	360	18119	1.000000
Cardiospermum halicacabum	points	0	360	18122	1.000000
Cardiospermum halicacabum	points	0	360	18123	1.000000
Cardiospermum halicacabum	points	0	360	18150	1.000000
Cardiospermum halicacabum	points	0	360	18213	1.000000
Cardiospermum halicacabum	points	0	360	18396	1.000000
Cardiospermum halicacabum	points	0	360	18397	1.000000
Cardiospermum halicacabum	points	0	360	18398	1.000000
Cardiospermum halicacabum	points	0	360	18415	1.000000
Cardiospermum halicacabum	points	0	360	18417	1.000000
Cardiospermum halicacabum	points	0	360	18465	1.000000
Cardiospermum halicacabum	points	0	360	18467	1.000000
Cardiospermum halicacabum	points	0	360	18469	1.000000
Cardiospermum halicacabum	points	0	360	18473	1.000000
Cardiospermum halicacabum	points	0	360	18477	1.000000
Cardiospermum halicacabum	points	0	360	18478	1.000000
Cardiospermum halicacabum	points	0	360	18479	1.000000
Cardiospermum halicacabum	points	0	360	18480	1.000000
Cardiospermum halicacabum	points	0	360	18481	1.000000
Cardiospermum halicacabum	points	0	360	18503	1.000000
Cardiospermum halicacabum	points	0	360	18509	1.000000
Cardiospermum halicacabum	points	0	360	18567	1.000000
Cardiospermum halicacabum	points	0	360	18756	1.000000
Cardiospermum halicacabum	points	0	360	18762	1.000000
Cardiospermum halicacabum	points	0	360	18763	1.000000
Cardiospermum halicacabum	points	0	360	18776	1.000000
Cardiospermum halicacabum	points	0	360	18778	1.000000
Cardiospermum halicacabum	points	0	360	18825	1.000000
Cardiospermum halicacabum	points	0	360	18836	1.000000
Cardiospermum halicacabum	points	0	360	18840	1.000000
Cardiospermum halicacabum	points	0	360	18858	1.000000
Cardiospermum halicacabum	points	0	360	18946	1.000000
Cardiospermum halicacabum	points	0	360	19113	1.000000
Cardiospermum halicacabum	points	0	360	19116	1.000000
Cardiospermum halicacabum	points	0	360	19122	1.000000
Cardiospermum halicacabum	points	0	360	19201	1.000000
Cardiospermum halicacabum	points	0	360	19216	1.000000
Cardiospermum halicacabum	points	0	360	19219	1.000000
Cardiospermum halicacabum	points	0	360	19305	1.000000
Cardiospermum halicacabum	points	0	360	19472	1.000000
Cardiospermum halicacabum	points	0	360	19558	1.000000
Cardiospermum halicacabum	points	0	360	19560	1.000000
Cardiospermum halicacabum	points	0	360	19574	1.000000
Cardiospermum halicacabum	points	0	360	19578	1.000000
Cardiospermum halicacabum	points	0	360	19650	1.000000
Cardiospermum halicacabum	points	0	360	19832	1.000000
Cardiospermum halicacabum	points	0	360	19833	1.000000
Cardiospermum halicacabum	points	0	360	19835	1.000000
Cardiospermum halicacabum	points	0	360	19939	1.000000
Cardiospermum halicacabum	points	0	360	19940	1.000000
Cardiospermum halicacabum	points	0	360	19954	1.000000
Cardiospermum halicacabum	points	0	360	20011	1.000000
Cardiospermum halicacabum	points	0	360	20190	1.000000
Cardiospermum halicacabum	points	0	360	20193	1.000000
Cardiospermum halicacabum	points	0	360	20198	1.000000
Cardiospermum halicacabum	points	0	360	20280	1.000000
Cardiospermum halicacabum	points	0	360	20313	1.000000
Cardiospermum halicacabum	points	0	360	20372	1.000000
Cardiospermum halicacabum	points	0	360	20396	1.000000
Cardiospermum halicacabum	points	0	360	20551	1.000000
Cardiospermum halicacabum	points	0	360	20554	1.000000
Cardiospermum halicacabum	points	0	360	20578	1.000000
Cardiospermum halicacabum	points	0	360	20659	1.000000
Cardiospermum halicacabum	points	0	360	20662	1.000000
Cardiospermum halicacabum	points	0	360	20729	1.000000
Cardiospermum halicacabum	points	0	360	20907	1.000000
Cardiospermum halicacabum	points	0	360	20911	1.000000
Cardiospermum halicacabum	points	0	360	20916	1.000000
Cardiospermum halicacabum	points	0	360	20919	1.000000
Cardiospermum halicacabum	points	0	360	21018	1.000000
Cardiospermum halicacabum	points	0	360	21020	1.000000
Cardiospermum halicacabum	points	0	360	21023	1.000000
Cardiospermum halicacabum	points	0	360	21026	1.000000
Cardiospermum halicacabum	points	0	360	21106	1.000000
Cardiospermum halicacabum	points	0	360	21108	1.000000
Cardiospermum halicacabum	points	0	360	21123	1.000000
Cardiospermum halicacabum	points	0	360	21268	1.000000
Cardiospermum halicacabum	points	0	360	21269	1.000000
Cardiospermum halicacabum	points	0	360	21271	1.000000
Cardiospermum halicacabum	points	0	360	21304	1.000000
Cardiospermum halicacabum	points	0	360	21377	1.000000
Cardiospermum halicacabum	points	0	360	21378	1.000000
Cardiospermum halicacabum	points	0	360	21379	1.000000
Cardiospermum halicacabum	points	0	360	21389	1.000000
Cardiospermum halicacabum	points	0	360	21469	1.000000
Cardiospermum halicacabum	points	0	360	21475	1.000000
Cardiospermum halicacabum	points	0	360	21477	1.000000
Cardiospermum halicacabum	points	0	360	21628	1.000000
Cardiospermum halicacabum	points	0	360	21726	1.000000
Cardiospermum halicacabum	points	0	360	21731	1.000000
Cardiospermum halicacabum	points	0	360	21738	1.000000
Cardiospermum halicacabum	points	0	360	21742	1.000000
Cardiospermum halicacabum	points	0	360	21746	1.000000
Cardiospermum halicacabum	points	0	360	21823	1.000000
Cardiospermum halicacabum	points	0	360	21829	1.000000
Cardiospermum halicacabum	points	0	360	21849	1.000000
Cardiospermum halicacabum	points	0	360	21995	1.000000
Cardiospermum halicacabum	points	0	360	21998	1.000000
Cardiospermum halicacabum	points	0	360	22004	1.000000
Cardiospermum halicacabum	points	0	360	22010	1.000000
Cardiospermum halicacabum	points	0	360	22023	1.000000
Cardiospermum halicacabum	points	0	360	22103	1.000000
Cardiospermum halicacabum	points	0	360	22188	1.000000
Cardiospermum halicacabum	points	0	360	22190	1.000000
Cardiospermum halicacabum	points	0	360	22204	1.000000
Cardiospermum halicacabum	points	0	360	22212	1.000000
Cardiospermum halicacabum	points	0	360	22353	1.000000
Cardiospermum halicacabum	points	0	360	22375	1.000000
Cardiospermum halicacabum	points	0	360	22390	1.000000
Cardiospermum halicacabum	points	0	360	22391	1.000000
Cardiospermum halicacabum	points	0	360	22441	1.000000
Cardiospermum halicacabum	points	0	360	22461	1.000000
Cardiospermum halicacabum	points	0	360	22465	1.000000
Cardiospermum halicacabum	points	0	360	22482	1.000000
Cardiospermum halicacabum	points	0	360	22547	1.000000
Cardiospermum halicacabum	points	0	360	22549	1.000000
Cardiospermum halicacabum	points	0	360	22710	1.000000
Cardiospermum halicacabum	points	0	360	22750	1.000000
Cardiospermum halicacabum	points	0	360	22807	1.000000
Cardiospermum halicacabum	points	0	360	22824	1.000000
Cardiospermum halicacabum	points	0	360	22825	1.000000
Cardiospermum halicacabum	points	0	360	22892	1.000000
Cardiospermum halicacabum	points	0	360	22896	1.000000
Cardiospermum halicacabum	points	0	360	22898	1.000000
Cardiospermum halicacabum	points	0	360	22905	1.000000
Cardiospermum halicacabum	points	0	360	22906	1.000000
Cardiospermum halicacabum	points	0	360	22928	1.000000
Cardiospermum halicacabum	points	0	360	22929	1.000000
Cardiospermum halicacabum	points	0	360	23067	1.000000
Cardiospermum halicacabum	points	0	360	23068	1.000000
Cardiospermum halicacabum	points	0	360	23104	1.000000
Cardiospermum halicacabum	points	0	360	23108	1.000000
Cardiospermum halicacabum	points	0	360	23179	1.000000
Cardiospermum halicacabum	points	0	360	23249	1.000000
Cardiospermum halicacabum	points	0	360	23250	1.000000
Cardiospermum halicacabum	points	0	360	23255	1.000000
Cardiospermum halicacabum	points	0	360	23264	1.000000
Cardiospermum halicacabum	points	0	360	23288	1.000000
Cardiospermum halicacabum	points	0	360	23289	1.000000
Cardiospermum halicacabum	points	0	360	23290	1.000000
Cardiospermum halicacabum	points	0	360	23422	1.000000
Cardiospermum halicacabum	points	0	360	23612	1.000000
Cardiospermum halicacabum	points	0	360	23615	1.000000
Cardiospermum halicacabum	points	0	360	23616	1.000000
Cardiospermum halicacabum	points	0	360	23624	1.000000
Cardiospermum halicacabum	points	0	360	23625	1.000000
Cardiospermum halicacabum	points	0	360	23626	1.000000
Cardiospermum halicacabum	points	0	360	23630	1.000000
Cardiospermum halicacabum	points	0	360	23639	1.000000
Cardiospermum halicacabum	points	0	360	23779	1.000000
Cardiospermum halicacabum	points	0	360	23782	1.000000
Cardiospermum halicacabum	points	0	360	23814	1.000000
Cardiospermum halicacabum	points	0	360	23817	1.000000
Cardiospermum halicacabum	points	0	360	23818	1.000000
Cardiospermum halicacabum	points	0	360	23819	1.000000
Cardiospermum halicacabum	points	0	360	23820	1.000000
Cardiospermum halicacabum	points	0	360	23889	1.000000
Cardiospermum halicacabum	points	0	360	23894	1.000000
Cardiospermum halicacabum	points	0	360	23973	1.000000
Cardiospermum halicacabum	points	0	360	23975	1.000000
Cardiospermum halicacabum	points	0	360	23979	1.000000
Cardiospermum halicacabum	points	0	360	24001	1.000000
Cardiospermum halicacabum	points	0	360	24141	1.000000
Cardiospermum halicacabum	points	0	360	24164	1.000000
Cardiospermum halicacabum	points	0	360	24173	1.000000
Cardiospermum halicacabum	points	0	360	24174	1.000000
Cardiospermum halicacabum	points	0	360	24175	1.000000
Cardiospermum halicacabum	points	0	360	24176	1.000000
Cardiospermum halicacabum	points	0	360	24245	1.000000
Cardiospermum halicacabum	points	0	360	24334	1.000000
Cardiospermum halicacabum	points	0	360	24524	1.000000
Cardiospermum halicacabum	points	0	360	24525	1.000000
Cardiospermum halicacabum	points	0	360	24528	1.000000
Cardiospermum halicacabum	points	0	360	24529	1.000000
Cardiospermum halicacabum	points	0	360	24843	1.000000
Cardiospermum halicacabum	points	0	360	24869	1.000000
Cardiospermum halicacabum	points	0	360	24878	1.000000
Cardiospermum halicacabum	points	0	360	25046	1.000000
Cardiospermum halicacabum	points	0	360	25047	1.000000
Cardiospermum halicacabum	points	0	360	25048	1.000000
Cardiospermum halicacabum	points	0	360	25051	1.000000
Cardiospermum halicacabum	points	0	360	25199	1.000000
Cardiospermum halicacabum	points	0	360	25202	1.000000
Cardiospermum halicacabum	points	0	360	25227	1.000000
Cardiospermum halicacabum	points	0	360	25229	1.000000
Cardiospermum halicacabum	points	0	360	25230	1.000000
Cardiospermum halicacabum	points	0	360	25316	1.000000
Cardiospermum halicacabum	points	0	360	25317	1.000000
Cardiospermum halicacabum	points	0	360	25396	1.000000
Cardiospermum halicacabum	points	0	360	25397	1.000000
Cardiospermum halicacabum	points	0	360	25398	1.000000
Cardiospermum halicacabum	points	0	360	25555	1.000000
Cardiospermum halicacabum	points	0	360	25581	1.000000
Cardiospermum halicacabum	points	0	360	25653	1.000000
Cardiospermum halicacabum	points	0	360	25667	1.000000
Cardiospermum halicacabum	points	0	360	25668	1.000000
Cardiospermum halicacabum	points	0	360	25746	1.000000
Cardiospermum halicacabum	points	0	360	25747	1.000000
Cardiospermum halicacabum	points	0	360	25748	1.000000
Cardiospermum halicacabum	points	0	360	25749	1.000000
Cardiospermum halicacabum	points	0	360	25758	1.000000
Cardiospermum halicacabum	points	0	360	25905	1.000000
Cardiospermum halicacabum	points	0	360	25925	1.000000
Cardiospermum halicacabum	points	0	360	26002	1.000000
Cardiospermum halicacabum	points	0	360	26014	1.000000
Cardiospermum halicacabum	points	0	360	26091	1.000000
Cardiospermum halicacabum	points	0	360	26092	1.000000
Cardiospermum halicacabum	points	0	360	26093	1.000000
Cardiospermum halicacabum	points	0	360	26095	1.000000
Cardiospermum halicacabum	points	0	360	26097	1.000000
Cardiospermum halicacabum	points	0	360	26105	1.000000
Cardiospermum halicacabum	points	0	360	26106	1.000000
Cardiospermum halicacabum	points	0	360	26107	1.000000
Cardiospermum halicacabum	points	0	360	26250	1.000000
Cardiospermum halicacabum	points	0	360	26252	1.000000
Cardiospermum halicacabum	points	0	360	26255	1.000000
Cardiospermum halicacabum	points	0	360	26361	1.000000
Cardiospermum halicacabum	points	0	360	26438	1.000000
Cardiospermum halicacabum	points	0	360	26439	1.000000
Cardiospermum halicacabum	points	0	360	26441	1.000000
Cardiospermum halicacabum	points	0	360	26443	1.000000
Cardiospermum halicacabum	points	0	360	26444	1.000000
Cardiospermum halicacabum	points	0	360	26446	1.000000
Cardiospermum halicacabum	points	0	360	26454	1.000000
Cardiospermum halicacabum	points	0	360	26455	1.000000
Cardiospermum halicacabum	points	0	360	26596	1.000000
Cardiospermum halicacabum	points	0	360	26598	1.000000
Cardiospermum halicacabum	points	0	360	26605	1.000000
Cardiospermum halicacabum	points	0	360	26607	1.000000
Cardiospermum halicacabum	points	0	360	26622	1.000000
Cardiospermum halicacabum	points	0	360	26672	1.000000
Cardiospermum halicacabum	points	0	360	26673	1.000000
Cardiospermum halicacabum	points	0	360	26693	1.000000
Cardiospermum halicacabum	points	0	360	26696	1.000000
Cardiospermum halicacabum	points	0	360	26702	1.000000
Cardiospermum halicacabum	points	0	360	26703	1.000000
Cardiospermum halicacabum	points	0	360	26706	1.000000
Cardiospermum halicacabum	points	0	360	26778	1.000000
Cardiospermum halicacabum	points	0	360	26779	1.000000
Cardiospermum halicacabum	points	0	360	26781	1.000000
Cardiospermum halicacabum	points	0	360	26783	1.000000
Cardiospermum halicacabum	points	0	360	26784	1.000000
Cardiospermum halicacabum	points	0	360	26785	1.000000
Cardiospermum halicacabum	points	0	360	26793	1.000000
Cardiospermum halicacabum	points	0	360	26798	1.000000
Cardiospermum halicacabum	points	0	360	26799	1.000000
Cardiospermum halicacabum	points	0	360	26943	1.000000
Cardiospermum halicacabum	points	0	360	26945	1.000000
Cardiospermum halicacabum	points	0	360	26961	1.000000
Cardiospermum halicacabum	points	0	360	27016	1.000000
Cardiospermum halicacabum	points	0	360	27022	1.000000
Cardiospermum halicacabum	points	0	360	27026	1.000000
Cardiospermum halicacabum	points	0	360	27045	1.000000
Cardiospermum halicacabum	points	0	360	27049	1.000000
Cardiospermum halicacabum	points	0	360	27120	1.000000
Cardiospermum halicacabum	points	0	360	27121	1.000000
Cardiospermum halicacabum	points	0	360	27122	1.000000
Cardiospermum halicacabum	points	0	360	27123	1.000000
Cardiospermum halicacabum	points	0	360	27125	1.000000
Cardiospermum halicacabum	points	0	360	27127	1.000000
